Time	heave [m]	DQF [-]	FQF [-]
2023-10-10T00:00:38.861Z	0.3512	1011111110000000	1
2023-10-10T00:00:38.963Z	0.3515	1011111110000000	1
2023-10-10T00:00:39.065Z	0.3710	1011111110000000	1
2023-10-10T00:00:39.164Z	0.4388	1011111110000000	1
2023-10-10T00:00:39.263Z	0.4093	1011111110000000	1
2023-10-10T00:00:39.360Z	0.4011	1011111110000000	1
2023-10-10T00:00:39.458Z	0.4977	1011111110000000	1
2023-10-10T00:00:39.556Z	0.4466	1011111110000000	1
2023-10-10T00:00:39.657Z	0.5290	1011111110000000	1
2023-10-10T00:00:39.759Z	0.4991	1011111110000000	1
2023-10-10T00:00:39.861Z	0.5296	1011111110000000	1
2023-10-10T00:00:39.964Z	0.5052	1011111110000000	1
2023-10-10T00:00:40.065Z	0.5739	1011111110000000	1
2023-10-10T00:00:40.165Z	0.5303	1011111110000000	1
2023-10-10T00:00:40.262Z	0.5110	1011111110000000	1
2023-10-10T00:00:40.360Z	0.4462	1011111110000000	1
2023-10-10T00:00:40.457Z	0.4530	1011111110000000	1
2023-10-10T00:00:40.557Z	0.4348	1011111110000000	1
2023-10-10T00:00:40.658Z	0.4582	1011111110000000	1
2023-10-10T00:00:40.761Z	0.4080	1011111110000000	1
2023-10-10T00:00:40.864Z	0.3860	1011111110000000	1
2023-10-10T00:00:40.966Z	0.4122	1011111110000000	1
2023-10-10T00:00:41.065Z	0.4526	1011111110000000	1
2023-10-10T00:00:41.162Z	0.4361	1011111110000000	1
2023-10-10T00:00:41.260Z	0.3770	1011111110000000	1
2023-10-10T00:00:41.357Z	0.3688	1011111110000000	1
2023-10-10T00:00:41.456Z	0.3864	1011111110000000	1
2023-10-10T00:00:41.558Z	0.4451	1011111110000000	1
2023-10-10T00:00:41.661Z	0.4047	1011111110000000	1
2023-10-10T00:00:41.764Z	0.4647	1011111110000000	1
2023-10-10T00:00:41.865Z	0.4420	1011111110000000	1
2023-10-10T00:00:41.964Z	0.4462	1011111110000000	1
2023-10-10T00:00:42.062Z	0.3858	1011111110000000	1
2023-10-10T00:00:42.159Z	0.4631	1011111110000000	1
2023-10-10T00:00:42.259Z	0.4351	1011111110000000	1
2023-10-10T00:00:42.360Z	0.3899	1011111110000000	1
2023-10-10T00:00:42.463Z	0.4821	1011111110000000	1
2023-10-10T00:00:42.565Z	0.3784	1011111110000000	1
2023-10-10T00:00:42.664Z	0.4013	1011111110000000	1
2023-10-10T00:00:42.763Z	0.3829	1011111110000000	1
2023-10-10T00:00:42.860Z	0.3718	1011111110000000	1
2023-10-10T00:00:42.958Z	0.4261	1011111110000000	1
2023-10-10T00:00:43.056Z	0.5240	1011111110000000	1
2023-10-10T00:00:43.157Z	0.5110	1011111110000000	1
2023-10-10T00:00:43.259Z	0.5025	1011111110000000	1
2023-10-10T00:00:43.361Z	0.5651	1011111110000000	1
2023-10-10T00:00:43.464Z	0.5414	1011111110000000	1
2023-10-10T00:00:43.564Z	0.6091	1011111110000000	1
2023-10-10T00:00:43.662Z	0.5212	1011111110000000	1
2023-10-10T00:00:43.760Z	0.5403	1011111110000000	1
2023-10-10T00:00:43.859Z	0.4858	1011111110000000	1
2023-10-10T00:00:43.958Z	0.5082	1011111110000000	1
2023-10-10T00:00:44.060Z	0.4637	1011111110000000	1
2023-10-10T00:00:44.162Z	0.5022	1011111110000000	1
2023-10-10T00:00:44.265Z	0.5081	1011111110000000	1
2023-10-10T00:00:44.365Z	0.4708	1011111110000000	1
2023-10-10T00:00:44.464Z	0.4853	1011111110000000	1
2023-10-10T00:00:44.562Z	0.4063	1011111110000000	1
2023-10-10T00:00:44.659Z	0.4818	1011111110000000	1
