Time	FREQUENCY [Hz]	DELTA_FREQUENCY [Hz]	VSPEC1D [m2 s]	THETA1 [degree]	STHETA1 [degree]	DQF [-]	FQF [-]
2024-11-16T00:44:00.000Z	0.220	0.010	1.008208	252.55	32.48	1010000000100000	1
2024-11-16T00:44:00.000Z	0.230	0.010	0.650776	258.58	32.34	1010000000100000	1
2024-11-16T00:44:00.000Z	0.240	0.010	0.393449	243.31	48.56	1010000000100000	1
2024-11-16T00:44:00.000Z	0.250	0.010	0.291012	254.56	43.93	1010000000100000	1
2024-11-16T00:44:00.000Z	0.260	0.010	0.459689	247.01	35.14	1010000000100000	1
2024-11-16T00:44:00.000Z	0.270	0.010	0.304567	255.08	47.44	1010000000100000	1
2024-11-16T00:44:00.000Z	0.280	0.010	0.413684	264.80	39.73	1010000000100000	1
2024-11-16T00:44:00.000Z	0.290	0.010	0.217631	260.98	47.66	1010000000100000	1
2024-11-16T00:44:00.000Z	0.300	0.010	0.191458	268.27	47.61	1010000000100000	1
2024-11-16T00:44:00.000Z	0.310	0.010	0.182113	253.52	44.70	1010000000100000	1
2024-11-16T00:44:00.000Z	0.320	0.010	0.189225	252.37	46.58	1010000000100000	1
2024-11-16T00:44:00.000Z	0.330	0.010	0.199043	251.26	43.95	1010000000100000	1
2024-11-16T00:44:00.000Z	0.340	0.010	0.104208	250.11	50.11	1010000000100000	1
2024-11-16T00:44:00.000Z	0.350	0.010	0.114351	239.31	53.67	1010000000100000	1
2024-11-16T00:44:00.000Z	0.360	0.010	0.107685	237.41	54.50	1010000000100000	1
2024-11-16T00:44:00.000Z	0.370	0.010	0.100103	239.00	64.11	1010000000100000	1
2024-11-16T00:44:00.000Z	0.380	0.010	0.052096	245.01	66.96	1010000000100000	1
2024-11-16T00:44:00.000Z	0.390	0.010	0.058179	217.48	60.46	1010000000100000	1
2024-11-16T00:44:00.000Z	0.400	0.010	0.056133	220.36	64.59	1010000000100000	1
2024-11-16T00:44:00.000Z	0.410	0.010	0.055217	195.83	64.74	1010000000100000	1
2024-11-16T00:44:00.000Z	0.420	0.010	0.029486	157.54	72.73	1010000000100000	1
2024-11-16T00:44:00.000Z	0.430	0.010	0.022775	134.19	71.86	1010000000100000	1
2024-11-16T00:44:00.000Z	0.440	0.010	0.028018	142.86	70.31	1010000000100000	1
2024-11-16T00:44:00.000Z	0.450	0.010	0.031319	144.67	72.36	1010000000100000	1
2024-11-16T00:44:00.000Z	0.460	0.010	0.034697	 84.66	77.02	1010000000100000	1
2024-11-16T00:44:00.000Z	0.470	0.010	0.033548	 70.77	69.13	1010000000100000	1
2024-11-16T00:44:00.000Z	0.480	0.010	0.032170	 90.26	67.78	1010000000100000	1
2024-11-16T00:44:00.000Z	0.490	0.010	0.020410	 77.56	64.23	1010000000100000	1
2024-11-16T00:44:00.000Z	0.500	0.005	0.031069	 30.66	64.01	1010000000100000	1
2024-11-16T00:45:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:45:00.000Z	0.010	0.010	0.000324	   NaN	  NaN	1010000000100000	1
2024-11-16T00:45:00.000Z	0.020	0.010	0.004108	   NaN	  NaN	1010000000100000	1
2024-11-16T00:45:00.000Z	0.030	0.010	0.010825	 36.58	79.38	1010000000100000	1
2024-11-16T00:45:00.000Z	0.040	0.010	0.012223	177.10	74.29	1010000000100000	1
2024-11-16T00:45:00.000Z	0.050	0.010	0.039407	306.52	70.89	1010000000100000	1
2024-11-16T00:45:00.000Z	0.060	0.010	0.287267	334.37	67.32	1010000000100000	1
2024-11-16T00:45:00.000Z	0.070	0.010	0.612355	359.23	56.69	1010000000100000	1
2024-11-16T00:45:00.000Z	0.080	0.010	0.486583	332.09	56.75	1010000000100000	1
2024-11-16T00:45:00.000Z	0.090	0.010	0.407586	327.73	53.01	1010000000100000	1
2024-11-16T00:45:00.000Z	0.100	0.010	0.373692	330.64	51.26	1010000000100000	1
2024-11-16T00:45:00.000Z	0.110	0.010	0.496809	318.85	49.13	1010000000100000	1
2024-11-16T00:45:00.000Z	0.120	0.010	0.979037	309.43	45.80	1010000000100000	1
2024-11-16T00:45:00.000Z	0.130	0.010	3.425756	291.39	33.42	1010000000100000	1
2024-11-16T00:45:00.000Z	0.140	0.010	7.062144	279.28	24.05	1010000000100000	1
2024-11-16T00:45:00.000Z	0.150	0.010	6.327184	280.29	31.71	1010000000100000	1
2024-11-16T00:45:00.000Z	0.160	0.010	2.929525	263.83	34.67	1010000000100000	1
2024-11-16T00:45:00.000Z	0.170	0.010	2.801766	269.52	28.10	1010000000100000	1
2024-11-16T00:45:00.000Z	0.180	0.010	1.745712	257.34	31.78	1010000000100000	1
2024-11-16T00:45:00.000Z	0.190	0.010	0.764919	264.93	35.03	1010000000100000	1
2024-11-16T00:45:00.000Z	0.200	0.010	0.867012	257.83	33.65	1010000000100000	1
2024-11-16T00:45:00.000Z	0.210	0.010	0.539508	249.88	42.29	1010000000100000	1
2024-11-16T00:45:00.000Z	0.220	0.010	0.746035	256.53	36.29	1010000000100000	1
2024-11-16T00:45:00.000Z	0.230	0.010	0.802384	259.38	35.86	1010000000100000	1
2024-11-16T00:45:00.000Z	0.240	0.010	0.415283	247.42	39.49	1010000000100000	1
2024-11-16T00:45:00.000Z	0.250	0.010	0.365820	257.50	36.41	1010000000100000	1
2024-11-16T00:45:00.000Z	0.260	0.010	0.433697	244.52	37.93	1010000000100000	1
2024-11-16T00:45:00.000Z	0.270	0.010	0.400760	252.58	42.05	1010000000100000	1
2024-11-16T00:45:00.000Z	0.280	0.010	0.339722	257.15	38.52	1010000000100000	1
2024-11-16T00:45:00.000Z	0.290	0.010	0.216038	268.85	41.98	1010000000100000	1
2024-11-16T00:45:00.000Z	0.300	0.010	0.207294	254.60	46.07	1010000000100000	1
2024-11-16T00:45:00.000Z	0.310	0.010	0.147906	253.58	52.65	1010000000100000	1
2024-11-16T00:45:00.000Z	0.320	0.010	0.159844	265.91	40.68	1010000000100000	1
2024-11-16T00:45:00.000Z	0.330	0.010	0.257086	252.93	40.54	1010000000100000	1
2024-11-16T00:45:00.000Z	0.340	0.010	0.097285	262.28	46.67	1010000000100000	1
2024-11-16T00:45:00.000Z	0.350	0.010	0.137876	246.33	50.32	1010000000100000	1
2024-11-16T00:45:00.000Z	0.360	0.010	0.115228	223.58	54.03	1010000000100000	1
2024-11-16T00:45:00.000Z	0.370	0.010	0.074415	224.72	59.45	1010000000100000	1
2024-11-16T00:45:00.000Z	0.380	0.010	0.084547	221.80	58.32	1010000000100000	1
2024-11-16T00:45:00.000Z	0.390	0.010	0.079591	222.42	60.66	1010000000100000	1
2024-11-16T00:45:00.000Z	0.400	0.010	0.063134	190.13	64.18	1010000000100000	1
2024-11-16T00:45:00.000Z	0.410	0.010	0.066814	210.08	64.73	1010000000100000	1
2024-11-16T00:45:00.000Z	0.420	0.010	0.032025	182.29	66.50	1010000000100000	1
2024-11-16T00:45:00.000Z	0.430	0.010	0.020484	167.07	72.77	1010000000100000	1
2024-11-16T00:45:00.000Z	0.440	0.010	0.034965	163.62	72.74	1010000000100000	1
2024-11-16T00:45:00.000Z	0.450	0.010	0.030917	100.57	76.05	1010000000100000	1
2024-11-16T00:45:00.000Z	0.460	0.010	0.041948	 94.70	73.12	1010000000100000	1
2024-11-16T00:45:00.000Z	0.470	0.010	0.034317	 59.66	72.79	1010000000100000	1
2024-11-16T00:45:00.000Z	0.480	0.010	0.032924	 83.00	66.84	1010000000100000	1
2024-11-16T00:45:00.000Z	0.490	0.010	0.030098	 64.07	66.92	1010000000100000	1
2024-11-16T00:45:00.000Z	0.500	0.005	0.027888	 57.97	69.93	1010000000100000	1
2024-11-16T00:46:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:46:00.000Z	0.010	0.010	0.000299	   NaN	  NaN	1010000000100000	1
2024-11-16T00:46:00.000Z	0.020	0.010	0.003481	   NaN	  NaN	1010000000100000	1
2024-11-16T00:46:00.000Z	0.030	0.010	0.007068	117.78	73.35	1010000000100000	1
2024-11-16T00:46:00.000Z	0.040	0.010	0.011481	182.23	73.48	1010000000100000	1
2024-11-16T00:46:00.000Z	0.050	0.010	0.032333	322.63	74.73	1010000000100000	1
2024-11-16T00:46:00.000Z	0.060	0.010	0.287734	332.29	67.80	1010000000100000	1
2024-11-16T00:46:00.000Z	0.070	0.010	0.557109	345.89	51.63	1010000000100000	1
2024-11-16T00:46:00.000Z	0.080	0.010	0.397357	337.81	55.29	1010000000100000	1
2024-11-16T00:46:00.000Z	0.090	0.010	0.381998	326.88	56.65	1010000000100000	1
2024-11-16T00:46:00.000Z	0.100	0.010	0.340954	332.61	49.58	1010000000100000	1
2024-11-16T00:46:00.000Z	0.110	0.010	0.390777	317.17	41.73	1010000000100000	1
2024-11-16T00:46:00.000Z	0.120	0.010	1.370114	305.38	37.78	1010000000100000	1
2024-11-16T00:46:00.000Z	0.130	0.010	2.833048	290.55	37.75	1010000000100000	1
2024-11-16T00:46:00.000Z	0.140	0.010	7.088203	281.34	23.48	1010000000100000	1
2024-11-16T00:46:00.000Z	0.150	0.010	5.556819	276.09	33.52	1010000000100000	1
2024-11-16T00:46:00.000Z	0.160	0.010	3.037944	268.82	36.72	1010000000100000	1
2024-11-16T00:46:00.000Z	0.170	0.010	2.296399	271.43	31.35	1010000000100000	1
2024-11-16T00:46:00.000Z	0.180	0.010	1.206713	257.99	37.75	1010000000100000	1
2024-11-16T00:46:00.000Z	0.190	0.010	0.948851	271.26	37.73	1010000000100000	1
2024-11-16T00:46:00.000Z	0.200	0.010	0.808306	258.57	33.64	1010000000100000	1
2024-11-16T00:46:00.000Z	0.210	0.010	0.637736	252.61	41.05	1010000000100000	1
2024-11-16T00:46:00.000Z	0.220	0.010	1.050912	256.64	31.42	1010000000100000	1
2024-11-16T00:46:00.000Z	0.230	0.010	0.469551	256.22	42.72	1010000000100000	1
2024-11-16T00:46:00.000Z	0.240	0.010	0.482948	250.52	40.57	1010000000100000	1
2024-11-16T00:46:00.000Z	0.250	0.010	0.434630	248.84	37.84	1010000000100000	1
2024-11-16T00:46:00.000Z	0.260	0.010	0.349753	247.08	42.65	1010000000100000	1
2024-11-16T00:46:00.000Z	0.270	0.010	0.352522	257.07	35.49	1010000000100000	1
2024-11-16T00:46:00.000Z	0.280	0.010	0.308179	268.28	41.24	1010000000100000	1
2024-11-16T00:46:00.000Z	0.290	0.010	0.188228	257.60	52.86	1010000000100000	1
2024-11-16T00:46:00.000Z	0.300	0.010	0.244128	262.53	42.92	1010000000100000	1
2024-11-16T00:46:00.000Z	0.310	0.010	0.144339	247.10	46.43	1010000000100000	1
2024-11-16T00:46:00.000Z	0.320	0.010	0.172437	259.31	44.65	1010000000100000	1
2024-11-16T00:46:00.000Z	0.330	0.010	0.226540	250.22	37.45	1010000000100000	1
2024-11-16T00:46:00.000Z	0.340	0.010	0.122313	257.50	47.26	1010000000100000	1
2024-11-16T00:46:00.000Z	0.350	0.010	0.129444	238.39	53.52	1010000000100000	1
2024-11-16T00:46:00.000Z	0.360	0.010	0.094816	239.10	58.82	1010000000100000	1
2024-11-16T00:46:00.000Z	0.370	0.010	0.093457	238.50	61.66	1010000000100000	1
2024-11-16T00:46:00.000Z	0.380	0.010	0.069872	209.86	60.86	1010000000100000	1
2024-11-16T00:46:00.000Z	0.390	0.010	0.077970	205.98	53.77	1010000000100000	1
2024-11-16T00:46:00.000Z	0.400	0.010	0.065498	204.45	60.88	1010000000100000	1
2024-11-16T00:46:00.000Z	0.410	0.010	0.045557	211.86	68.53	1010000000100000	1
2024-11-16T00:46:00.000Z	0.420	0.010	0.037628	171.75	71.37	1010000000100000	1
2024-11-16T00:46:00.000Z	0.430	0.010	0.029275	128.22	75.65	1010000000100000	1
2024-11-16T00:46:00.000Z	0.440	0.010	0.024687	100.09	73.38	1010000000100000	1
2024-11-16T00:46:00.000Z	0.450	0.010	0.026230	101.80	78.76	1010000000100000	1
2024-11-16T00:46:00.000Z	0.460	0.010	0.033724	117.72	70.28	1010000000100000	1
2024-11-16T00:46:00.000Z	0.470	0.010	0.034781	 57.55	71.54	1010000000100000	1
2024-11-16T00:46:00.000Z	0.480	0.010	0.032581	 92.63	71.08	1010000000100000	1
2024-11-16T00:46:00.000Z	0.490	0.010	0.027983	 65.31	68.39	1010000000100000	1
2024-11-16T00:46:00.000Z	0.500	0.005	0.024031	 52.32	66.86	1010000000100000	1
2024-11-16T00:47:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:47:00.000Z	0.010	0.010	0.000290	   NaN	  NaN	1010000000100000	1
2024-11-16T00:47:00.000Z	0.020	0.010	0.004282	   NaN	  NaN	1010000000100000	1
2024-11-16T00:47:00.000Z	0.030	0.010	0.010611	119.62	76.69	1010000000100000	1
2024-11-16T00:47:00.000Z	0.040	0.010	0.018204	240.43	77.48	1010000000100000	1
2024-11-16T00:47:00.000Z	0.050	0.010	0.044544	301.56	71.28	1010000000100000	1
2024-11-16T00:47:00.000Z	0.060	0.010	0.274177	338.00	62.19	1010000000100000	1
2024-11-16T00:47:00.000Z	0.070	0.010	0.553511	351.28	55.48	1010000000100000	1
2024-11-16T00:47:00.000Z	0.080	0.010	0.396216	324.50	54.45	1010000000100000	1
2024-11-16T00:47:00.000Z	0.090	0.010	0.451614	326.26	51.45	1010000000100000	1
2024-11-16T00:47:00.000Z	0.100	0.010	0.256482	326.71	53.06	1010000000100000	1
2024-11-16T00:47:00.000Z	0.110	0.010	0.432278	324.87	49.06	1010000000100000	1
2024-11-16T00:47:00.000Z	0.120	0.010	1.287434	306.62	40.42	1010000000100000	1
2024-11-16T00:47:00.000Z	0.130	0.010	3.521355	289.13	33.91	1010000000100000	1
2024-11-16T00:47:00.000Z	0.140	0.010	6.205353	279.12	26.00	1010000000100000	1
2024-11-16T00:47:00.000Z	0.150	0.010	7.597144	274.53	29.06	1010000000100000	1
2024-11-16T00:47:00.000Z	0.160	0.010	3.747620	267.80	33.69	1010000000100000	1
2024-11-16T00:47:00.000Z	0.170	0.010	2.243783	266.12	31.25	1010000000100000	1
2024-11-16T00:47:00.000Z	0.180	0.010	1.234565	264.97	37.16	1010000000100000	1
2024-11-16T00:47:00.000Z	0.190	0.010	1.238965	267.54	34.33	1010000000100000	1
2024-11-16T00:47:00.000Z	0.200	0.010	0.790228	256.47	37.61	1010000000100000	1
2024-11-16T00:47:00.000Z	0.210	0.010	0.553702	257.24	44.25	1010000000100000	1
2024-11-16T00:47:00.000Z	0.220	0.010	0.892687	251.12	33.07	1010000000100000	1
2024-11-16T00:47:00.000Z	0.230	0.010	0.681083	256.29	36.07	1010000000100000	1
2024-11-16T00:47:00.000Z	0.240	0.010	0.439724	244.11	42.62	1010000000100000	1
2024-11-16T00:47:00.000Z	0.250	0.010	0.389716	252.76	37.72	1010000000100000	1
2024-11-16T00:47:00.000Z	0.260	0.010	0.428110	251.95	36.52	1010000000100000	1
2024-11-16T00:47:00.000Z	0.270	0.010	0.257461	257.24	43.98	1010000000100000	1
2024-11-16T00:47:00.000Z	0.280	0.010	0.304361	268.03	40.54	1010000000100000	1
2024-11-16T00:47:00.000Z	0.290	0.010	0.227953	260.69	46.30	1010000000100000	1
2024-11-16T00:47:00.000Z	0.300	0.010	0.192646	266.83	46.73	1010000000100000	1
2024-11-16T00:47:00.000Z	0.310	0.010	0.147274	260.86	52.23	1010000000100000	1
2024-11-16T00:47:00.000Z	0.320	0.010	0.252723	258.02	40.43	1010000000100000	1
2024-11-16T00:47:00.000Z	0.330	0.010	0.179820	245.07	41.41	1010000000100000	1
2024-11-16T00:47:00.000Z	0.340	0.010	0.085859	258.52	54.07	1010000000100000	1
2024-11-16T00:47:00.000Z	0.350	0.010	0.092450	245.01	54.53	1010000000100000	1
2024-11-16T00:47:00.000Z	0.360	0.010	0.127738	213.03	52.17	1010000000100000	1
2024-11-16T00:47:00.000Z	0.370	0.010	0.092885	222.29	60.01	1010000000100000	1
2024-11-16T00:47:00.000Z	0.380	0.010	0.059682	240.88	62.86	1010000000100000	1
2024-11-16T00:47:00.000Z	0.390	0.010	0.064558	210.62	54.45	1010000000100000	1
2024-11-16T00:47:00.000Z	0.400	0.010	0.078075	205.95	55.65	1010000000100000	1
2024-11-16T00:47:00.000Z	0.410	0.010	0.067013	208.70	64.61	1010000000100000	1
2024-11-16T00:47:00.000Z	0.420	0.010	0.031803	169.72	68.74	1010000000100000	1
2024-11-16T00:47:00.000Z	0.430	0.010	0.033713	124.32	72.41	1010000000100000	1
2024-11-16T00:47:00.000Z	0.440	0.010	0.029056	122.83	75.65	1010000000100000	1
2024-11-16T00:47:00.000Z	0.450	0.010	0.032120	161.94	74.84	1010000000100000	1
2024-11-16T00:47:00.000Z	0.460	0.010	0.048724	120.84	72.62	1010000000100000	1
2024-11-16T00:47:00.000Z	0.470	0.010	0.032840	 73.62	69.70	1010000000100000	1
2024-11-16T00:47:00.000Z	0.480	0.010	0.032611	 68.52	69.05	1010000000100000	1
2024-11-16T00:47:00.000Z	0.490	0.010	0.027996	 57.78	70.07	1010000000100000	1
2024-11-16T00:47:00.000Z	0.500	0.005	0.039027	 55.87	68.11	1010000000100000	1
2024-11-16T00:48:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:48:00.000Z	0.010	0.010	0.000236	   NaN	  NaN	1010000000100000	1
2024-11-16T00:48:00.000Z	0.020	0.010	0.001848	   NaN	  NaN	1010000000100000	1
2024-11-16T00:48:00.000Z	0.030	0.010	0.010398	 72.32	77.59	1010000000100000	1
2024-11-16T00:48:00.000Z	0.040	0.010	0.012231	170.84	74.48	1010000000100000	1
2024-11-16T00:48:00.000Z	0.050	0.010	0.035106	319.32	75.11	1010000000100000	1
2024-11-16T00:48:00.000Z	0.060	0.010	0.211687	330.99	65.07	1010000000100000	1
2024-11-16T00:48:00.000Z	0.070	0.010	0.467662	353.99	58.79	1010000000100000	1
2024-11-16T00:48:00.000Z	0.080	0.010	0.542127	330.00	56.32	1010000000100000	1
2024-11-16T00:48:00.000Z	0.090	0.010	0.372942	325.36	54.81	1010000000100000	1
2024-11-16T00:48:00.000Z	0.100	0.010	0.338896	331.35	47.78	1010000000100000	1
2024-11-16T00:48:00.000Z	0.110	0.010	0.368253	327.01	53.80	1010000000100000	1
2024-11-16T00:48:00.000Z	0.120	0.010	1.001719	308.91	40.14	1010000000100000	1
2024-11-16T00:48:00.000Z	0.130	0.010	4.216893	292.41	29.74	1010000000100000	1
2024-11-16T00:48:00.000Z	0.140	0.010	6.411134	276.94	24.66	1010000000100000	1
2024-11-16T00:48:00.000Z	0.150	0.010	8.015362	279.74	27.62	1010000000100000	1
2024-11-16T00:48:00.000Z	0.160	0.010	3.206946	259.70	30.63	1010000000100000	1
2024-11-16T00:48:00.000Z	0.170	0.010	1.435677	258.24	36.40	1010000000100000	1
2024-11-16T00:48:00.000Z	0.180	0.010	0.966585	266.57	37.52	1010000000100000	1
2024-11-16T00:48:00.000Z	0.190	0.010	0.856623	267.33	32.50	1010000000100000	1
2024-11-16T00:48:00.000Z	0.200	0.010	0.642102	261.37	37.66	1010000000100000	1
2024-11-16T00:48:00.000Z	0.210	0.010	0.534106	242.40	39.53	1010000000100000	1
2024-11-16T00:48:00.000Z	0.220	0.010	0.895108	258.66	35.25	1010000000100000	1
2024-11-16T00:48:00.000Z	0.230	0.010	0.754695	261.14	35.93	1010000000100000	1
2024-11-16T00:48:00.000Z	0.240	0.010	0.380635	245.47	44.44	1010000000100000	1
2024-11-16T00:48:00.000Z	0.250	0.010	0.433426	248.80	38.99	1010000000100000	1
2024-11-16T00:48:00.000Z	0.260	0.010	0.445287	245.12	35.24	1010000000100000	1
2024-11-16T00:48:00.000Z	0.270	0.010	0.386425	255.71	41.55	1010000000100000	1
2024-11-16T00:48:00.000Z	0.280	0.010	0.265331	261.61	47.85	1010000000100000	1
2024-11-16T00:48:00.000Z	0.290	0.010	0.185473	259.37	45.51	1010000000100000	1
2024-11-16T00:48:00.000Z	0.300	0.010	0.155294	266.43	45.74	1010000000100000	1
2024-11-16T00:48:00.000Z	0.310	0.010	0.106000	263.95	50.99	1010000000100000	1
2024-11-16T00:48:00.000Z	0.320	0.010	0.180686	264.99	38.50	1010000000100000	1
2024-11-16T00:48:00.000Z	0.330	0.010	0.260613	252.79	39.96	1010000000100000	1
2024-11-16T00:48:00.000Z	0.340	0.010	0.122687	249.20	51.80	1010000000100000	1
2024-11-16T00:48:00.000Z	0.350	0.010	0.105959	239.42	58.01	1010000000100000	1
2024-11-16T00:48:00.000Z	0.360	0.010	0.132568	228.82	53.26	1010000000100000	1
2024-11-16T00:48:00.000Z	0.370	0.010	0.109728	216.75	60.19	1010000000100000	1
2024-11-16T00:48:00.000Z	0.380	0.010	0.056690	230.01	55.34	1010000000100000	1
2024-11-16T00:48:00.000Z	0.390	0.010	0.054580	214.29	60.71	1010000000100000	1
2024-11-16T00:48:00.000Z	0.400	0.010	0.081026	205.82	56.07	1010000000100000	1
2024-11-16T00:48:00.000Z	0.410	0.010	0.053240	211.08	65.20	1010000000100000	1
2024-11-16T00:48:00.000Z	0.420	0.010	0.025866	171.23	69.48	1010000000100000	1
2024-11-16T00:48:00.000Z	0.430	0.010	0.025584	127.57	64.12	1010000000100000	1
2024-11-16T00:48:00.000Z	0.440	0.010	0.028054	100.06	74.10	1010000000100000	1
2024-11-16T00:48:00.000Z	0.450	0.010	0.020405	127.86	76.84	1010000000100000	1
2024-11-16T00:48:00.000Z	0.460	0.010	0.033531	127.31	72.77	1010000000100000	1
2024-11-16T00:48:00.000Z	0.470	0.010	0.038397	 80.77	68.77	1010000000100000	1
2024-11-16T00:48:00.000Z	0.480	0.010	0.030403	 67.33	69.52	1010000000100000	1
2024-11-16T00:48:00.000Z	0.490	0.010	0.031409	 66.27	64.34	1010000000100000	1
2024-11-16T00:48:00.000Z	0.500	0.005	0.031658	 36.01	66.59	1010000000100000	1
2024-11-16T00:49:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:49:00.000Z	0.010	0.010	0.000361	   NaN	  NaN	1010000000100000	1
2024-11-16T00:49:00.000Z	0.020	0.010	0.004462	   NaN	  NaN	1010000000100000	1
2024-11-16T00:49:00.000Z	0.030	0.010	0.013066	231.78	72.86	1010000000100000	1
2024-11-16T00:49:00.000Z	0.040	0.010	0.009762	295.78	79.03	1010000000100000	1
2024-11-16T00:49:00.000Z	0.050	0.010	0.033132	317.04	73.07	1010000000100000	1
2024-11-16T00:49:00.000Z	0.060	0.010	0.256369	351.58	69.63	1010000000100000	1
2024-11-16T00:49:00.000Z	0.070	0.010	0.428672	352.03	54.35	1010000000100000	1
2024-11-16T00:49:00.000Z	0.080	0.010	0.432213	334.44	57.12	1010000000100000	1
2024-11-16T00:49:00.000Z	0.090	0.010	0.373203	326.61	59.80	1010000000100000	1
2024-11-16T00:49:00.000Z	0.100	0.010	0.354576	329.83	53.08	1010000000100000	1
2024-11-16T00:49:00.000Z	0.110	0.010	0.580390	323.05	44.36	1010000000100000	1
2024-11-16T00:49:00.000Z	0.120	0.010	1.254743	309.24	36.35	1010000000100000	1
2024-11-16T00:49:00.000Z	0.130	0.010	3.357068	287.52	34.16	1010000000100000	1
2024-11-16T00:49:00.000Z	0.140	0.010	7.005277	278.81	25.62	1010000000100000	1
2024-11-16T00:49:00.000Z	0.150	0.010	5.762235	274.91	31.58	1010000000100000	1
2024-11-16T00:49:00.000Z	0.160	0.010	3.620080	257.82	28.85	1010000000100000	1
2024-11-16T00:49:00.000Z	0.170	0.010	1.707089	273.47	34.71	1010000000100000	1
2024-11-16T00:49:00.000Z	0.180	0.010	1.048795	265.90	41.16	1010000000100000	1
2024-11-16T00:49:00.000Z	0.190	0.010	0.957605	272.42	38.30	1010000000100000	1
2024-11-16T00:49:00.000Z	0.200	0.010	0.971413	261.97	34.53	1010000000100000	1
2024-11-16T00:49:00.000Z	0.210	0.010	0.484098	244.52	46.67	1010000000100000	1
2024-11-16T00:49:00.000Z	0.220	0.010	0.485339	257.81	42.34	1010000000100000	1
2024-11-16T00:49:00.000Z	0.230	0.010	0.405213	266.20	38.76	1010000000100000	1
2024-11-16T00:49:00.000Z	0.240	0.010	0.531218	243.68	37.44	1010000000100000	1
2024-11-16T00:49:00.000Z	0.250	0.010	0.436321	255.60	39.63	1010000000100000	1
2024-11-16T00:49:00.000Z	0.260	0.010	0.400423	243.74	43.85	1010000000100000	1
2024-11-16T00:49:00.000Z	0.270	0.010	0.344843	255.13	39.49	1010000000100000	1
2024-11-16T00:49:00.000Z	0.280	0.010	0.272073	259.15	41.29	1010000000100000	1
2024-11-16T00:49:00.000Z	0.290	0.010	0.222011	261.50	50.70	1010000000100000	1
2024-11-16T00:49:00.000Z	0.300	0.010	0.161971	258.33	47.26	1010000000100000	1
2024-11-16T00:49:00.000Z	0.310	0.010	0.155409	258.55	49.33	1010000000100000	1
2024-11-16T00:49:00.000Z	0.320	0.010	0.171063	258.11	49.95	1010000000100000	1
2024-11-16T00:49:00.000Z	0.330	0.010	0.253930	251.36	35.32	1010000000100000	1
2024-11-16T00:49:00.000Z	0.340	0.010	0.143190	265.76	47.83	1010000000100000	1
2024-11-16T00:49:00.000Z	0.350	0.010	0.107553	240.44	56.60	1010000000100000	1
2024-11-16T00:49:00.000Z	0.360	0.010	0.086153	220.12	63.00	1010000000100000	1
2024-11-16T00:49:00.000Z	0.370	0.010	0.102289	213.48	58.97	1010000000100000	1
2024-11-16T00:49:00.000Z	0.380	0.010	0.066940	227.95	60.75	1010000000100000	1
2024-11-16T00:49:00.000Z	0.390	0.010	0.065119	201.46	54.92	1010000000100000	1
2024-11-16T00:49:00.000Z	0.400	0.010	0.065241	199.91	60.54	1010000000100000	1
2024-11-16T00:49:00.000Z	0.410	0.010	0.039395	217.86	63.25	1010000000100000	1
2024-11-16T00:49:00.000Z	0.420	0.010	0.041075	175.23	72.68	1010000000100000	1
2024-11-16T00:49:00.000Z	0.430	0.010	0.034532	152.26	74.59	1010000000100000	1
2024-11-16T00:49:00.000Z	0.440	0.010	0.036194	107.95	70.33	1010000000100000	1
2024-11-16T00:49:00.000Z	0.450	0.010	0.020857	133.61	75.14	1010000000100000	1
2024-11-16T00:49:00.000Z	0.460	0.010	0.045298	125.50	72.04	1010000000100000	1
2024-11-16T00:49:00.000Z	0.470	0.010	0.038114	 72.29	72.53	1010000000100000	1
2024-11-16T00:49:00.000Z	0.480	0.010	0.028217	 52.11	66.59	1010000000100000	1
2024-11-16T00:49:00.000Z	0.490	0.010	0.030228	 70.20	68.01	1010000000100000	1
2024-11-16T00:49:00.000Z	0.500	0.005	0.034219	 60.51	70.13	1010000000100000	1
2024-11-16T00:50:00.000Z	0.000	0.005	0.000000	   NaN	  NaN	1010000000100000	1
2024-11-16T00:50:00.000Z	0.010	0.010	0.000136	   NaN	  NaN	1010000000100000	1
2024-11-16T00:50:00.000Z	0.020	0.010	0.002511	   NaN	  NaN	1010000000100000	1
2024-11-16T00:50:00.000Z	0.030	0.010	0.008116	238.06	79.13	1010000000100000	1
2024-11-16T00:50:00.000Z	0.040	0.010	0.008593	250.33	68.82	1010000000100000	1
2024-11-16T00:50:00.000Z	0.050	0.010	0.028513	355.51	78.37	1010000000100000	1
2024-11-16T00:50:00.000Z	0.060	0.010	0.223501	341.21	65.32	1010000000100000	1
2024-11-16T00:50:00.000Z	0.070	0.010	0.594052	349.38	57.99	1010000000100000	1
2024-11-16T00:50:00.000Z	0.080	0.010	0.348157	330.04	52.25	1010000000100000	1
2024-11-16T00:50:00.000Z	0.090	0.010	0.522977	325.21	52.26	1010000000100000	1
