Time	heave [m]	north [m]	west [m]	status [-]	despiked [m]	DQF [-]	FQF [-]
2020-09-01T02:56:12.558Z	-0.0500	-0.0100	-0.0200	0	-0.0500	1011111111000000	1
2020-09-01T02:56:13.339Z	-0.1600	-0.1000	 0.0000	0	-0.1600	1011111111000000	1
2020-09-01T02:56:14.121Z	-0.1400	 0.1200	 0.1400	0	-0.1400	1011111111000000	1
2020-09-01T02:56:14.903Z	 0.2400	 0.0600	 0.0800	0	 0.2400	1011111111000000	1
2020-09-01T02:56:15.684Z	 0.1000	-0.0200	-0.0500	0	 0.1000	1011111111000000	1
2020-09-01T02:56:16.466Z	 0.0900	-0.0700	 0.0900	0	 0.0900	1011111111000000	1
2020-09-01T02:56:17.247Z	-0.1800	-0.1000	 0.2800	0	-0.1800	1011111111000000	1
2020-09-01T02:56:18.029Z	-0.2100	 0.1500	 0.1400	0	-0.2100	1011111111000000	1
2020-09-01T02:56:18.811Z	 0.1900	 0.0900	 0.0400	0	 0.1900	1011111111000000	1
2020-09-01T02:56:19.592Z	 0.1700	-0.1400	 0.0300	0	 0.1700	1011111111000000	1
2020-09-01T02:56:20.374Z	-0.0900	-0.1400	 0.0600	0	-0.0900	1011111111000000	1
2020-09-01T02:56:21.155Z	-0.2000	 0.0600	 0.1200	0	-0.2000	1011111111000000	1
2020-09-01T02:56:21.937Z	 0.0800	 0.0900	 0.0400	0	 0.0800	1011111111000000	1
2020-09-01T02:56:22.718Z	 0.1200	 0.0200	-0.0600	0	 0.1200	1011111111000000	1
2020-09-01T02:56:23.500Z	 0.0500	-0.0500	-0.1800	0	 0.0500	1011111111000000	1
2020-09-01T02:56:24.282Z	-0.1100	-0.0600	-0.0900	0	-0.1100	1011111111000000	1
2020-09-01T02:56:25.063Z	-0.1300	 0.2000	 0.1000	0	-0.1300	1011111111000000	1
2020-09-01T02:56:25.845Z	 0.1200	 0.0700	-0.0500	0	 0.1200	1011111111000000	1
2020-09-01T02:56:26.626Z	 0.0100	-0.1900	-0.2800	0	 0.0100	1011111111000000	1
2020-09-01T02:56:27.408Z	-0.1600	-0.0900	-0.3400	0	-0.1600	1011111111000000	1
2020-09-01T02:56:28.190Z	 0.0200	 0.1600	-0.1800	0	 0.0200	1011111111000000	1
2020-09-01T02:56:28.971Z	 0.2800	 0.0200	 0.1800	0	 0.2800	1011111111000000	1
2020-09-01T02:56:29.753Z	 0.0300	-0.3500	 0.0700	0	 0.0300	1011111111000000	1
2020-09-01T02:56:30.534Z	-0.2700	-0.1700	-0.2100	0	-0.2700	1011111111000000	1
2020-09-01T02:56:31.316Z	-0.0100	 0.1300	-0.1500	0	-0.0100	1011111111000000	1
2020-09-01T02:56:32.098Z	 0.2300	-0.0700	 0.1700	0	 0.2300	1011111111000000	1
2020-09-01T02:56:32.879Z	-0.1000	-0.2800	 0.3000	0	-0.1000	1011111111000000	1
2020-09-01T02:56:33.661Z	-0.1300	-0.1400	 0.0100	0	-0.1300	1011111111000000	1
2020-09-01T02:56:34.442Z	 0.0000	 0.0200	-0.1100	0	 0.0000	1011111111000000	1
2020-09-01T02:56:35.224Z	 0.1500	 0.0500	 0.1600	0	 0.1500	1011111111000000	1
2020-09-01T02:56:36.006Z	 0.1000	-0.0100	 0.3200	0	 0.1000	1011111111000000	1
2020-09-01T02:56:36.787Z	-0.1300	 0.0500	 0.2000	0	-0.1300	1011111111000000	1
2020-09-01T02:56:37.569Z	-0.0500	 0.2000	-0.0300	0	-0.0500	1011111111000000	1
2020-09-01T02:56:38.350Z	-0.0100	 0.1300	-0.1500	0	-0.0100	1011111111000000	1
2020-09-01T02:56:39.132Z	 0.0000	 0.1900	 0.1100	0	 0.0000	1011111111000000	1
2020-09-01T02:56:39.913Z	 0.2000	 0.2000	 0.1100	0	 0.2000	1011111111000000	1
2020-09-01T02:56:40.695Z	-0.1700	 0.2000	-0.0800	0	-0.1700	1011111111000000	1
2020-09-01T02:56:41.477Z	-0.1800	 0.2900	-0.2100	0	-0.1800	1011111111000000	1
2020-09-01T02:56:42.258Z	 0.1800	 0.2300	-0.1900	0	 0.1800	1011111111000000	1
2020-09-01T02:56:43.040Z	 0.1400	 0.2100	-0.0800	0	 0.1400	1011111111000000	1
2020-09-01T02:56:43.821Z	-0.0800	-0.0400	 0.0500	0	-0.0800	1011111111000000	1
2020-09-01T02:56:44.603Z	-0.2400	 0.0700	-0.0300	0	-0.2400	1011111111000000	1
2020-09-01T02:56:45.385Z	 0.2600	-0.0100	-0.0700	0	 0.2600	1011111111000000	1
2020-09-01T02:56:46.166Z	 0.0100	-0.1600	 0.0200	0	 0.0100	1011111111000000	1
2020-09-01T02:56:46.948Z	-0.0700	-0.1700	-0.0800	0	-0.0700	1011111111000000	1
2020-09-01T02:56:47.729Z	-0.1900	-0.1800	-0.0600	0	-0.1900	1011111111000000	1
2020-09-01T02:56:48.511Z	 0.0100	 0.0000	-0.1000	0	 0.0100	1011111111000000	1
2020-09-01T02:56:49.293Z	 0.3400	-0.3200	-0.0200	0	 0.3400	1011111111000000	1
2020-09-01T02:56:50.074Z	-0.0500	-0.4100	 0.1300	0	-0.0500	1011111111000000	1
2020-09-01T02:56:50.856Z	-0.1600	-0.2200	 0.0300	0	-0.1600	1011111111000000	1
2020-09-01T02:56:51.637Z	 0.0100	-0.1600	-0.0200	0	 0.0100	1011111111000000	1
2020-09-01T02:56:52.419Z	 0.0500	-0.2300	 0.0800	0	 0.0500	1011111111000000	1
2020-09-01T02:56:53.200Z	-0.1000	-0.2200	 0.0600	0	-0.1000	1011111111000000	1
2020-09-01T02:56:53.982Z	 0.0100	-0.0700	-0.0300	0	 0.0100	1011111111000000	1
2020-09-01T02:56:54.764Z	 0.0800	-0.0100	 0.0700	0	 0.0800	1011111111000000	1
2020-09-01T02:56:55.545Z	-0.0300	-0.0300	 0.1600	0	-0.0300	1011111111000000	1
2020-09-01T02:56:56.327Z	-0.0900	-0.0100	 0.0800	0	-0.0900	1011111111000000	1
2020-09-01T02:56:57.108Z	 0.0300	 0.1600	 0.0300	0	 0.0300	1011111111000000	1
2020-09-01T02:56:57.890Z	 0.1300	 0.2200	-0.0900	0	 0.1300	1011111111000000	1
2020-09-01T02:56:58.672Z	 0.0800	 0.1400	 0.0100	0	 0.0800	1011111111000000	1
2020-09-01T02:56:59.453Z	-0.2500	 0.2900	 0.1900	0	-0.2500	1011111111000000	1
2020-09-01T02:57:00.235Z	-0.0700	 0.3200	 0.0100	0	-0.0700	1011111111000000	1
2020-09-01T02:57:01.016Z	 0.1700	 0.1900	-0.1200	0	 0.1700	1011111111000000	1
2020-09-01T02:57:01.798Z	 0.0800	 0.2300	-0.1600	0	 0.0800	1011111111000000	1
2020-09-01T02:57:02.580Z	 0.0000	 0.4300	-0.0300	0	 0.0000	1011111111000000	1
2020-09-01T02:57:03.361Z	-0.0400	 0.1000	 0.0400	0	-0.0400	1011111111000000	1
2020-09-01T02:57:04.143Z	-0.1700	-0.0800	-0.0300	0	-0.1700	1011111111000000	1
2020-09-01T02:57:04.924Z	 0.1300	 0.1200	-0.1200	0	 0.1300	1011111111000000	1
2020-09-01T02:57:05.706Z	 0.0500	-0.0900	-0.1900	0	 0.0500	1011111111000000	1
2020-09-01T02:57:06.488Z	 0.0100	-0.1600	 0.0600	0	 0.0100	1011111111000000	1
2020-09-01T02:57:07.269Z	 0.0400	-0.3100	 0.1500	0	 0.0400	1011111111000000	1
2020-09-01T02:57:08.051Z	-0.0900	-0.1700	-0.0200	0	-0.0900	1011111111000000	1
2020-09-01T02:57:08.832Z	-0.1000	 0.0200	-0.0400	0	-0.1000	1011111111000000	1
2020-09-01T02:57:09.614Z	-0.0100	 0.0200	 0.0100	0	-0.0100	1011111111000000	1
2020-09-01T02:57:10.395Z	 0.3000	-0.3200	 0.0000	0	 0.3000	1011111111000000	1
2020-09-01T02:57:11.177Z	-0.1700	-0.2500	 0.0700	0	-0.1700	1011111111000000	1
2020-09-01T02:57:11.959Z	-0.0900	 0.0600	 0.0200	0	-0.0900	1011111111000000	1
2020-09-01T02:57:12.740Z	-0.0300	-0.0300	-0.0200	0	-0.0300	1011111111000000	1
2020-09-01T02:57:13.522Z	 0.0800	-0.0600	 0.0600	0	 0.0800	1011111111000000	1
2020-09-01T02:57:14.303Z	 0.1200	-0.1500	 0.0200	0	 0.1200	1011111111000000	1
2020-09-01T02:57:15.085Z	-0.0100	-0.0700	 0.0800	0	-0.0100	1011111111000000	1
2020-09-01T02:57:15.867Z	-0.1300	 0.0500	 0.0300	0	-0.1300	1011111111000000	1
2020-09-01T02:57:16.648Z	-0.1500	 0.2600	 0.0500	0	-0.1500	1011111111000000	1
2020-09-01T02:57:17.430Z	 0.1100	 0.0900	-0.0500	0	 0.1100	1011111111000000	1
2020-09-01T02:57:18.211Z	 0.1000	-0.0300	-0.2000	0	 0.1000	1011111111000000	1
2020-09-01T02:57:18.993Z	 0.0400	 0.0700	-0.0600	0	 0.0400	1011111111000000	1
2020-09-01T02:57:19.775Z	-0.1900	 0.1700	-0.0400	0	-0.1900	1011111111000000	1
2020-09-01T02:57:20.556Z	 0.1000	 0.1700	-0.0600	0	 0.1000	1011111111000000	1
2020-09-01T02:57:21.338Z	 0.1900	-0.2200	 0.1500	0	 0.1900	1011111111000000	1
2020-09-01T02:57:22.119Z	-0.1900	-0.1100	 0.0600	0	-0.1900	1011111111000000	1
2020-09-01T02:57:22.901Z	 0.0100	 0.1800	-0.0200	0	 0.0100	1011111111000000	1
2020-09-01T02:57:23.682Z	 0.0000	 0.0400	-0.0400	0	 0.0000	1011111111000000	1
2020-09-01T02:57:24.464Z	 0.0200	-0.0900	-0.0300	0	 0.0200	1011111111000000	1
2020-09-01T02:57:25.246Z	 0.0100	-0.1700	 0.0600	0	 0.0100	1011111111000000	1
2020-09-01T02:57:26.027Z	-0.0500	-0.0300	-0.0600	0	-0.0500	1011111111000000	1
2020-09-01T02:57:26.809Z	 0.1100	-0.0600	 0.0600	0	 0.1100	1011111111000000	1
2020-09-01T02:57:27.590Z	-0.1100	-0.1100	-0.0300	0	-0.1100	1011111111000000	1
2020-09-01T02:57:28.372Z	 0.0300	-0.0700	 0.0600	0	 0.0300	1011111111000000	1
2020-09-01T02:57:29.154Z	-0.0400	 0.0200	 0.0700	0	-0.0400	1011111111000000	1
2020-09-01T02:57:29.935Z	 0.1200	 0.0200	-0.0100	0	 0.1200	1011111111000000	1
2020-09-01T02:57:30.717Z	-0.0500	-0.0500	-0.0100	0	-0.0500	1011111111000000	1
2020-09-01T02:57:31.498Z	-0.1700	 0.1900	 0.0100	0	-0.1700	1011111111000000	1
2020-09-01T02:57:32.280Z	 0.1300	 0.0800	-0.0700	0	 0.1300	1011111111000000	1
2020-09-01T02:57:33.062Z	 0.1200	 0.0100	-0.1100	0	 0.1200	1011111111000000	1
2020-09-01T02:57:33.843Z	 0.0000	-0.0200	 0.0600	0	 0.0000	1011111111000000	1
2020-09-01T02:57:34.625Z	-0.3100	 0.1300	-0.0500	0	-0.3100	1011111111000000	1
2020-09-01T02:57:35.406Z	 0.0600	 0.2700	-0.1000	0	 0.0600	1011111111000000	1
2020-09-01T02:57:36.188Z	 0.2500	-0.0200	 0.0600	0	 0.2500	1011111111000000	1
2020-09-01T02:57:36.969Z	 0.1100	-0.0600	 0.2300	0	 0.1100	1011111111000000	1
2020-09-01T02:57:37.751Z	-0.1100	-0.0100	 0.0700	0	-0.1100	1011111111000000	1
2020-09-01T02:57:38.533Z	-0.2600	 0.2200	-0.0400	0	-0.2600	1011111111000000	1
2020-09-01T02:57:39.314Z	 0.0500	 0.1900	-0.0600	0	 0.0500	1011111111000000	1
2020-09-01T02:57:40.096Z	 0.1700	-0.2200	-0.0400	0	 0.1700	1011111111000000	1
2020-09-01T02:57:40.877Z	 0.0200	-0.1400	 0.0700	0	 0.0200	1011111111000000	1
2020-09-01T02:57:41.659Z	-0.0600	 0.1500	 0.0800	0	-0.0600	1011111111000000	1
2020-09-01T02:57:42.441Z	 0.0100	 0.0100	-0.0700	0	 0.0100	1011111111000000	1
2020-09-01T02:57:43.222Z	-0.0400	-0.1500	-0.1700	0	-0.0400	1011111111000000	1
2020-09-01T02:57:44.004Z	-0.0300	-0.0900	 0.0400	0	-0.0300	1011111111000000	1
2020-09-01T02:57:44.785Z	 0.0400	-0.0600	 0.1600	0	 0.0400	1011111111000000	1
2020-09-01T02:57:45.567Z	 0.0500	-0.0300	-0.0100	0	 0.0500	1011111111000000	1
2020-09-01T02:57:46.349Z	-0.0900	-0.1100	-0.0800	0	-0.0900	1011111111000000	1
2020-09-01T02:57:47.130Z	-0.1100	-0.1400	-0.0200	0	-0.1100	1011111111000000	1
2020-09-01T02:57:47.912Z	 0.1800	-0.0400	 0.1200	0	 0.1800	1011111111000000	1
2020-09-01T02:57:48.693Z	 0.0800	-0.0700	 0.0000	0	 0.0800	1011111111000000	1
2020-09-01T02:57:49.475Z	-0.1200	-0.0600	-0.0600	0	-0.1200	1011111111000000	1
2020-09-01T02:57:50.256Z	-0.1400	-0.1000	-0.1200	0	-0.1400	1011111111000000	1
2020-09-01T02:57:51.038Z	 0.0200	-0.0900	-0.0900	0	 0.0200	1011111111000000	1
2020-09-01T02:57:51.820Z	 0.2100	 0.0300	 0.1000	0	 0.2100	1011111111000000	1
2020-09-01T02:57:52.601Z	 0.1300	-0.0600	 0.0000	0	 0.1300	1011111111000000	1
2020-09-01T02:57:53.383Z	-0.2500	-0.0600	-0.0400	0	-0.2500	1011111111000000	1
2020-09-01T02:57:54.164Z	-0.0600	 0.0700	-0.1100	0	-0.0600	1011111111000000	1
2020-09-01T02:57:54.946Z	 0.1100	 0.0700	 0.0300	0	 0.1100	1011111111000000	1
2020-09-01T02:57:55.728Z	 0.0100	 0.0500	 0.1400	0	 0.0100	1011111111000000	1
2020-09-01T02:57:56.509Z	 0.1000	-0.0200	 0.0600	0	 0.1000	1011111111000000	1
2020-09-01T02:57:57.291Z	-0.1200	-0.0500	-0.0500	0	-0.1200	1011111111000000	1
2020-09-01T02:57:58.072Z	-0.0900	 0.0400	-0.0800	0	-0.0900	1011111111000000	1
2020-09-01T02:57:58.854Z	 0.0800	 0.1600	-0.0300	0	 0.0800	1011111111000000	1
2020-09-01T02:57:59.636Z	 0.0700	 0.2100	 0.0200	0	 0.0700	1011111111000000	1
2020-09-01T02:58:00.417Z	-0.0600	 0.1500	-0.0600	0	-0.0600	1011111111000000	1
2020-09-01T02:58:01.199Z	-0.0200	 0.1200	-0.0900	0	-0.0200	1011111111000000	1
2020-09-01T02:58:01.980Z	 0.0400	 0.1200	-0.1300	0	 0.0400	1011111111000000	1
2020-09-01T02:58:02.762Z	 0.0100	 0.2100	 0.0500	0	 0.0100	1011111111000000	1
2020-09-01T02:58:03.544Z	-0.0600	 0.2500	 0.1800	0	-0.0600	1011111111000000	1
2020-09-01T02:58:04.325Z	 0.0400	-0.0100	-0.0700	0	 0.0400	1011111111000000	1
2020-09-01T02:58:05.107Z	-0.0300	-0.0700	-0.0700	0	-0.0300	1011111111000000	1
2020-09-01T02:58:05.888Z	 0.0000	 0.1300	 0.1400	0	 0.0000	1011111111000000	1
2020-09-01T02:58:06.670Z	 0.0800	-0.0100	 0.1800	0	 0.0800	1011111111000000	1
2020-09-01T02:58:07.451Z	-0.0700	-0.2400	 0.0100	0	-0.0700	1011111111000000	1
2020-09-01T02:58:08.233Z	-0.0700	-0.1700	-0.0300	0	-0.0700	1011111111000000	1
2020-09-01T02:58:09.015Z	 0.0400	-0.0200	 0.0200	0	 0.0400	1011111111000000	1
2020-09-01T02:58:09.796Z	 0.0400	-0.1300	 0.0600	0	 0.0400	1011111111000000	1
2020-09-01T02:58:10.578Z	 0.0200	-0.2400	 0.0100	0	 0.0200	1011111111000000	1
2020-09-01T02:58:11.359Z	 0.0300	-0.1700	 0.1400	0	 0.0300	1011111111000000	1
2020-09-01T02:58:12.141Z	-0.0100	-0.0600	 0.1000	0	-0.0100	1011111111000000	1
2020-09-01T02:58:12.923Z	-0.0300	-0.0400	 0.0000	0	-0.0300	1011111111000000	1
2020-09-01T02:58:13.704Z	-0.0800	-0.0700	-0.0900	0	-0.0800	1011111111000000	1
2020-09-01T02:58:14.486Z	 0.0500	-0.1500	-0.0500	0	 0.0500	1011111111000000	1
2020-09-01T02:58:15.267Z	-0.0300	-0.0500	 0.0800	0	-0.0300	1011111111000000	1
2020-09-01T02:58:16.049Z	 0.0600	-0.0200	 0.0100	0	 0.0600	1011111111000000	1
2020-09-01T02:58:16.831Z	-0.0600	-0.0800	-0.0600	0	-0.0600	1011111111000000	1
2020-09-01T02:58:17.612Z	 0.0800	-0.0300	-0.0700	0	 0.0800	1011111111000000	1
2020-09-01T02:58:18.394Z	 0.0100	-0.0800	-0.0400	0	 0.0100	1011111111000000	1
2020-09-01T02:58:19.175Z	-0.1600	 0.1000	-0.0400	0	-0.1600	1011111111000000	1
2020-09-01T02:58:19.957Z	 0.1500	 0.0600	-0.0300	0	 0.1500	1011111111000000	1
2020-09-01T02:58:20.738Z	 0.0900	-0.1200	-0.0800	0	 0.0900	1011111111000000	1
2020-09-01T02:58:21.520Z	-0.0600	-0.0500	 0.0700	0	-0.0600	1011111111000000	1
2020-09-01T02:58:22.302Z	-0.1800	 0.1100	-0.0300	0	-0.1800	1011111111000000	1
2020-09-01T02:58:23.083Z	-0.0200	 0.2100	-0.1200	0	-0.0200	1011111111000000	1
2020-09-01T02:58:23.865Z	 0.1500	 0.1900	-0.2100	0	 0.1500	1011111111000000	1
2020-09-01T02:58:24.646Z	 0.0900	 0.0800	-0.1200	0	 0.0900	1011111111000000	1
2020-09-01T02:58:25.428Z	-0.1600	 0.1000	 0.0400	0	-0.1600	1011111111000000	1
2020-09-01T02:58:26.210Z	-0.0200	 0.2300	-0.0100	0	-0.0200	1011111111000000	1
2020-09-01T02:58:26.991Z	-0.0100	 0.2700	-0.2200	0	-0.0100	1011111111000000	1
2020-09-01T02:58:27.773Z	 0.0500	 0.2900	-0.2100	0	 0.0500	1011111111000000	1
2020-09-01T02:58:28.554Z	 0.1800	-0.0900	 0.1900	0	 0.1800	1011111111000000	1
2020-09-01T02:58:29.336Z	-0.2600	-0.0500	 0.1200	0	-0.2600	1011111111000000	1
2020-09-01T02:58:30.118Z	 0.1400	 0.1500	 0.0200	0	 0.1400	1011111111000000	1
2020-09-01T02:58:30.899Z	 0.1500	-0.1100	 0.1400	0	 0.1500	1011111111000000	1
2020-09-01T02:58:31.681Z	-0.2000	-0.0700	 0.2000	0	-0.2000	1011111111000000	1
2020-09-01T02:58:32.462Z	-0.0900	-0.1000	 0.1200	0	-0.0900	1011111111000000	1
2020-09-01T02:58:33.244Z	 0.0300	-0.0200	 0.0900	0	 0.0300	1011111111000000	1
2020-09-01T02:58:34.026Z	 0.2800	-0.1100	 0.0900	0	 0.2800	1011111111000000	1
2020-09-01T02:58:34.807Z	-0.1400	-0.1700	 0.0600	0	-0.1400	1011111111000000	1
2020-09-01T02:58:35.589Z	-0.1000	-0.0100	 0.0700	0	-0.1000	1011111111000000	1
2020-09-01T02:58:36.370Z	 0.0400	-0.0200	 0.1400	0	 0.0400	1011111111000000	1
2020-09-01T02:58:37.152Z	 0.1000	-0.1500	 0.0400	0	 0.1000	1011111111000000	1
2020-09-01T02:58:37.933Z	-0.1200	-0.2300	-0.0400	0	-0.1200	1011111111000000	1
2020-09-01T02:58:38.715Z	-0.1000	 0.1000	-0.1300	0	-0.1000	1011111111000000	1
2020-09-01T02:58:39.497Z	 0.1600	-0.0400	-0.0500	0	 0.1600	1011111111000000	1
2020-09-01T02:58:40.278Z	-0.1100	-0.1600	 0.0700	0	-0.1100	1011111111000000	1
2020-09-01T02:58:41.060Z	 0.1500	-0.1300	 0.0700	0	 0.1500	1011111111000000	1
2020-09-01T02:58:41.841Z	 0.0200	-0.1700	-0.0900	0	 0.0200	1011111111000000	1
2020-09-01T02:58:42.623Z	-0.1400	-0.0200	-0.1700	0	-0.1400	1011111111000000	1
2020-09-01T02:58:43.405Z	-0.0700	 0.0100	 0.0100	0	-0.0700	1011111111000000	1
2020-09-01T02:58:44.186Z	-0.0200	 0.0000	-0.0900	0	-0.0200	1011111111000000	1
2020-09-01T02:58:44.968Z	 0.2000	-0.0500	-0.0500	0	 0.2000	1011111111000000	1
2020-09-01T02:58:45.749Z	 0.0100	 0.0000	-0.0200	0	 0.0100	1011111111000000	1
2020-09-01T02:58:46.531Z	-0.1500	 0.1500	 0.0300	0	-0.1500	1011111111000000	1
2020-09-01T02:58:47.313Z	 0.1500	-0.0400	 0.0000	0	 0.1500	1011111111000000	1
2020-09-01T02:58:48.094Z	-0.1400	 0.0000	-0.0500	0	-0.1400	1011111111000000	1
2020-09-01T02:58:48.876Z	 0.0400	 0.1700	 0.0400	0	 0.0400	1011111111000000	1
2020-09-01T02:58:49.657Z	 0.0400	 0.0600	-0.0700	0	 0.0400	1011111111000000	1
2020-09-01T02:58:50.439Z	-0.0300	 0.0800	-0.1800	0	-0.0300	1011111111000000	1
2020-09-01T02:58:51.220Z	 0.0000	 0.0700	-0.0600	0	 0.0000	1011111111000000	1
2020-09-01T02:58:52.002Z	-0.2000	 0.2200	-0.0400	0	-0.2000	1011111111000000	1
2020-09-01T02:58:52.784Z	 0.2800	 0.2600	-0.0800	0	 0.2800	1011111111000000	1
2020-09-01T02:58:53.565Z	 0.2000	 0.0700	 0.0600	0	 0.2000	1011111111000000	1
2020-09-01T02:58:54.347Z	-0.2200	-0.0500	 0.0600	0	-0.2200	1011111111000000	1
2020-09-01T02:58:55.128Z	-0.2700	 0.2800	 0.0100	0	-0.2700	1011111111000000	1
2020-09-01T02:58:55.910Z	 0.2200	 0.2000	-0.0600	0	 0.2200	1011111111000000	1
2020-09-01T02:58:56.692Z	 0.1600	-0.1400	-0.0700	0	 0.1600	1011111111000000	1
2020-09-01T02:58:57.473Z	-0.0300	-0.1300	 0.1000	0	-0.0300	1011111111000000	1
2020-09-01T02:58:58.255Z	-0.1600	-0.0800	 0.1000	0	-0.1600	1011111111000000	1
2020-09-01T02:58:59.036Z	-0.0500	 0.0600	 0.0100	0	-0.0500	1011111111000000	1
2020-09-01T02:58:59.818Z	 0.0500	-0.1200	 0.0600	0	 0.0500	1011111111000000	1
2020-09-01T02:59:00.600Z	 0.1300	-0.2000	 0.0300	0	 0.1300	1011111111000000	1
2020-09-01T02:59:01.381Z	-0.0400	-0.1500	 0.1000	0	-0.0400	1011111111000000	1
2020-09-01T02:59:02.163Z	-0.3000	 0.0700	 0.0200	0	-0.3000	1011111111000000	1
2020-09-01T02:59:02.944Z	 0.2500	 0.0600	-0.0100	0	 0.2500	1011111111000000	1
2020-09-01T02:59:03.726Z	 0.1600	-0.2000	 0.2100	0	 0.1600	1011111111000000	1
2020-09-01T02:59:04.507Z	-0.0900	-0.1900	 0.1700	0	-0.0900	1011111111000000	1
2020-09-01T02:59:05.289Z	-0.0400	-0.1100	 0.1200	0	-0.0400	1011111111000000	1
2020-09-01T02:59:06.071Z	-0.1100	-0.0200	 0.0000	0	-0.1100	1011111111000000	1
2020-09-01T02:59:06.852Z	-0.0500	-0.0400	-0.0700	0	-0.0500	1011111111000000	1
2020-09-01T02:59:07.634Z	 0.1200	-0.0400	-0.0300	0	 0.1200	1011111111000000	1
2020-09-01T02:59:08.415Z	 0.0400	-0.0100	 0.0000	0	 0.0400	1011111111000000	1
2020-09-01T02:59:09.197Z	-0.1200	-0.0100	-0.0300	0	-0.1200	1011111111000000	1
2020-09-01T02:59:09.979Z	-0.0100	 0.1200	-0.2600	0	-0.0100	1011111111000000	1
2020-09-01T02:59:10.760Z	 0.1800	 0.0500	-0.0700	0	 0.1800	1011111111000000	1
2020-09-01T02:59:11.542Z	-0.0800	 0.0500	 0.0400	0	-0.0800	1011111111000000	1
2020-09-01T02:59:12.323Z	 0.0400	 0.0900	 0.0200	0	 0.0400	1011111111000000	1
2020-09-01T02:59:13.105Z	-0.0800	-0.0400	-0.0200	0	-0.0800	1011111111000000	1
2020-09-01T02:59:13.887Z	-0.1500	 0.0500	-0.2800	0	-0.1500	1011111111000000	1
2020-09-01T02:59:14.668Z	 0.1900	 0.0400	-0.0800	0	 0.1900	1011111111000000	1
2020-09-01T02:59:15.450Z	 0.1000	-0.0800	 0.1700	0	 0.1000	1011111111000000	1
2020-09-01T02:59:16.231Z	-0.1000	-0.1000	 0.0400	0	-0.1000	1011111111000000	1
2020-09-01T02:59:17.013Z	-0.1300	 0.0800	-0.1300	0	-0.1300	1011111111000000	1
2020-09-01T02:59:17.795Z	 0.2300	 0.0600	 0.0100	0	 0.2300	1011111111000000	1
2020-09-01T02:59:18.576Z	 0.0900	-0.0400	 0.1000	0	 0.0900	1011111111000000	1
2020-09-01T02:59:19.358Z	-0.2000	-0.1100	-0.0200	0	-0.2000	1011111111000000	1
2020-09-01T02:59:20.139Z	-0.1100	-0.0100	-0.1100	0	-0.1100	1011111111000000	1
2020-09-01T02:59:20.921Z	 0.0800	 0.1200	 0.0100	0	 0.0800	1011111111000000	1
2020-09-01T02:59:21.702Z	 0.0400	 0.0200	 0.1100	0	 0.0400	1011111111000000	1
2020-09-01T02:59:22.484Z	 0.0300	 0.0100	-0.0800	0	 0.0300	1011111111000000	1
2020-09-01T02:59:23.266Z	 0.0500	 0.0300	-0.0800	0	 0.0500	1011111111000000	1
2020-09-01T02:59:24.047Z	 0.0200	 0.0400	 0.0700	0	 0.0200	1011111111000000	1
2020-09-01T02:59:24.829Z	-0.1100	 0.1100	 0.0400	0	-0.1100	1011111111000000	1
2020-09-01T02:59:25.610Z	-0.1300	 0.2100	-0.0400	0	-0.1300	1011111111000000	1
2020-09-01T02:59:26.392Z	 0.0100	 0.1900	-0.1100	0	 0.0100	1011111111000000	1
2020-09-01T02:59:27.174Z	 0.2000	 0.0500	-0.0300	0	 0.2000	1011111111000000	1
2020-09-01T02:59:27.955Z	 0.0900	-0.0700	 0.1200	0	 0.0900	1011111111000000	1
2020-09-01T02:59:28.737Z	-0.3100	 0.1700	 0.0800	0	-0.3100	1011111111000000	1
2020-09-01T02:59:29.518Z	 0.0500	 0.1700	 0.0600	0	 0.0500	1011111111000000	1
2020-09-01T02:59:30.300Z	 0.2800	-0.1700	 0.1600	0	 0.2800	1011111111000000	1
2020-09-01T02:59:31.082Z	-0.1500	-0.1300	 0.1500	0	-0.1500	1011111111000000	1
2020-09-01T02:59:31.863Z	-0.1000	 0.0500	-0.0400	0	-0.1000	1011111111000000	1
2020-09-01T02:59:32.645Z	 0.0500	-0.1100	 0.0200	0	 0.0500	1011111111000000	1
2020-09-01T02:59:33.426Z	 0.0200	-0.1800	 0.1700	0	 0.0200	1011111111000000	1
2020-09-01T02:59:34.208Z	 0.0600	-0.1600	-0.0300	0	 0.0600	1011111111000000	1
2020-09-01T02:59:34.989Z	-0.0900	-0.1400	-0.1600	0	-0.0900	1011111111000000	1
2020-09-01T02:59:35.771Z	-0.0300	 0.0200	-0.0300	0	-0.0300	1011111111000000	1
2020-09-01T02:59:36.553Z	 0.1900	-0.1700	 0.0700	0	 0.1900	1011111111000000	1
2020-09-01T02:59:37.334Z	-0.1200	-0.2900	-0.0200	0	-0.1200	1011111111000000	1
2020-09-01T02:59:38.116Z	-0.2300	-0.0300	-0.2300	0	-0.2300	1011111111000000	1
2020-09-01T02:59:38.897Z	 0.2400	-0.0300	-0.1100	0	 0.2400	1011111111000000	1
2020-09-01T02:59:39.679Z	 0.1100	-0.1900	 0.2000	0	 0.1100	1011111111000000	1
2020-09-01T02:59:40.461Z	-0.1800	-0.0900	 0.1000	0	-0.1800	1011111111000000	1
2020-09-01T02:59:41.242Z	-0.0700	 0.0300	-0.1600	0	-0.0700	1011111111000000	1
